Class ID,class,order,family,genus,species,image count
1964,Insecta,Lepidoptera,Nymphalidae,Vanessa,braziliensis,1231
1965,Insecta,Lepidoptera,Nymphalidae,Vanessa,carye,1570
1966,Insecta,Lepidoptera,Nymphalidae,Vanessa,kershawi,3007
1967,Insecta,Lepidoptera,Nymphalidae,Vanessa,gonerilla,448
1968,Insecta,Lepidoptera,Nymphalidae,Vanessa,itea,2944
1969,Insecta,Lepidoptera,Nymphalidae,Vanessa,virginiensis,17004
1970,Insecta,Lepidoptera,Nymphalidae,Ypthima,baldus,1267
1971,Insecta,Lepidoptera,Nymphalidae,Ypthima,huebneri,1045
1972,Insecta,Lepidoptera,Oecophoridae,Endrosis,sarcitrella,907
1973,Insecta,Lepidoptera,Oecophoridae,Epicallima,argenticinctella,1248
1974,Insecta,Lepidoptera,Oecophoridae,Hofmannophila,pseudospretella,1190
1975,Insecta,Lepidoptera,Oecophoridae,Promalactis,suzukiella,948
1976,Insecta,Coleoptera,Oedemeridae,Oedemera,nobilis,4129
1977,Insecta,Coleoptera,Oedemeridae,Oedemera,femorata,760
1978,Insecta,Hemiptera,Oxycarenidae,Oxycarenus,lavaterae,1206
1979,Insecta,Mecoptera,Panorpidae,Panorpa,nuptialis,894
1980,Insecta,Mecoptera,Panorpidae,Panorpa,communis,913
1981,Insecta,Lepidoptera,Papilionidae,Battus,polydamas,1722
1982,Insecta,Lepidoptera,Papilionidae,Battus,philenor,19812
1983,Insecta,Lepidoptera,Papilionidae,Eurytides,marcellus,4549
1984,Insecta,Lepidoptera,Papilionidae,Graphium,sarpedon,1575
1985,Insecta,Lepidoptera,Papilionidae,Graphium,doson,1057
1986,Insecta,Lepidoptera,Papilionidae,Graphium,agamemnon,1808
1987,Insecta,Lepidoptera,Papilionidae,Iphiclides,podalirius,4614
1988,Insecta,Lepidoptera,Papilionidae,Iphiclides,feisthamelii,1259
1989,Insecta,Lepidoptera,Papilionidae,Pachliopta,aristolochiae,1029
1990,Insecta,Lepidoptera,Papilionidae,Papilio,demodocus,271
1991,Insecta,Lepidoptera,Papilionidae,Papilio,protenor,783
1992,Insecta,Lepidoptera,Papilionidae,Papilio,clytia,1058
1993,Insecta,Lepidoptera,Papilionidae,Papilio,paris,868
1994,Insecta,Lepidoptera,Papilionidae,Papilio,glaucus,34649
1995,Insecta,Lepidoptera,Papilionidae,Papilio,zelicaon,6360
1996,Insecta,Lepidoptera,Papilionidae,Papilio,polymnestor,596
1997,Insecta,Lepidoptera,Papilionidae,Papilio,bianor,316
1998,Insecta,Lepidoptera,Papilionidae,Papilio,eurymedon,3675
1999,Insecta,Lepidoptera,Papilionidae,Papilio,palamedes,2555
2000,Insecta,Lepidoptera,Papilionidae,Papilio,aegeus,1558
2001,Insecta,Lepidoptera,Papilionidae,Papilio,canadensis,4616
2002,Insecta,Lepidoptera,Papilionidae,Papilio,cresphontes,9088
2003,Insecta,Lepidoptera,Papilionidae,Papilio,garamas,709
2004,Insecta,Lepidoptera,Papilionidae,Papilio,rogeri,127
2005,Insecta,Lepidoptera,Papilionidae,Papilio,polyxenes,27619
2006,Insecta,Lepidoptera,Papilionidae,Papilio,multicaudata,4313
2007,Insecta,Lepidoptera,Papilionidae,Papilio,dardanus,140
2008,Insecta,Lepidoptera,Papilionidae,Papilio,rumiko,5242
2009,Insecta,Lepidoptera,Papilionidae,Papilio,rutulus,7854
2010,Insecta,Lepidoptera,Papilionidae,Papilio,helenus,808
2011,Insecta,Lepidoptera,Papilionidae,Papilio,machaon,9252
2012,Insecta,Lepidoptera,Papilionidae,Papilio,demoleus,3135
2013,Insecta,Lepidoptera,Papilionidae,Papilio,anactus,820
2014,Insecta,Lepidoptera,Papilionidae,Papilio,troilus,12864
2015,Insecta,Lepidoptera,Papilionidae,Papilio,polytes,4438
2016,Insecta,Lepidoptera,Papilionidae,Papilio,anchisiades,609
2017,Insecta,Lepidoptera,Papilionidae,Papilio,thoas,1494
2018,Insecta,Lepidoptera,Papilionidae,Papilio,xuthus,882
2019,Insecta,Lepidoptera,Papilionidae,Papilio,memnon,1505
2020,Insecta,Lepidoptera,Papilionidae,Parnassius,apollo,1649
2021,Insecta,Lepidoptera,Papilionidae,Parnassius,smintheus,719
2022,Insecta,Lepidoptera,Papilionidae,Parnassius,mnemosyne,564
2023,Insecta,Lepidoptera,Papilionidae,Parnassius,clodius,1001
2024,Insecta,Lepidoptera,Papilionidae,Protographium,epidaus,255
2025,Insecta,Lepidoptera,Papilionidae,Zerynthia,rumina,744
2026,Insecta,Lepidoptera,Papilionidae,Zerynthia,polyxena,592
2027,Insecta,Coleoptera,Passalidae,Odontotaenius,disjunctus,7079
2028,Insecta,Hymenoptera,Pelecinidae,Pelecinus,polyturator,2226
2029,Insecta,Hemiptera,Pentatomidae,Aelia,acuminata,1738
2030,Insecta,Hemiptera,Pentatomidae,Bagrada,hilaris,1250
2031,Insecta,Hemiptera,Pentatomidae,Banasa,euchlora,1417
2032,Insecta,Hemiptera,Pentatomidae,Banasa,dimidiata,1023
2033,Insecta,Hemiptera,Pentatomidae,Carpocoris,purpureipennis,2329
2034,Insecta,Hemiptera,Pentatomidae,Carpocoris,mediterraneus,384
2035,Insecta,Hemiptera,Pentatomidae,Carpocoris,fuscispinus,924
2036,Insecta,Hemiptera,Pentatomidae,Chinavia,hilaris,10107
2037,Insecta,Hemiptera,Pentatomidae,Chlorochroa,sayi,443
2038,Insecta,Hemiptera,Pentatomidae,Chlorochroa,ligata,600
2039,Insecta,Hemiptera,Pentatomidae,Cosmopepla,lintneriana,3494
2040,Insecta,Hemiptera,Pentatomidae,Dolycoris,baccarum,6238
2041,Insecta,Hemiptera,Pentatomidae,Erthesina,fullo,1627
2042,Insecta,Hemiptera,Pentatomidae,Eurydema,oleracea,2676
2043,Insecta,Hemiptera,Pentatomidae,Eurydema,ornata,2163
2044,Insecta,Hemiptera,Pentatomidae,Euschistus,tristigmus,667
2045,Insecta,Hemiptera,Pentatomidae,Euschistus,servus,790
2046,Insecta,Hemiptera,Pentatomidae,Euthyrhynchus,floridanus,1273
2047,Insecta,Hemiptera,Pentatomidae,Graphosoma,semipunctatum,740
2048,Insecta,Hemiptera,Pentatomidae,Graphosoma,italicum,3321
2049,Insecta,Hemiptera,Pentatomidae,Halyomorpha,halys,22975
2050,Insecta,Hemiptera,Pentatomidae,Menecles,insertus,1100
2051,Insecta,Hemiptera,Pentatomidae,Mormidea,lugens,1092
2052,Insecta,Hemiptera,Pentatomidae,Murgantia,histrionica,5481
2053,Insecta,Hemiptera,Pentatomidae,Nezara,viridula,10738
2054,Insecta,Hemiptera,Pentatomidae,Oebalus,pugnax,1616
2055,Insecta,Hemiptera,Pentatomidae,Palomena,prasina,13369
2056,Insecta,Hemiptera,Pentatomidae,Pentatoma,rufipes,2284
2057,Insecta,Hemiptera,Pentatomidae,Peribalus,strictus,276
2058,Insecta,Hemiptera,Pentatomidae,Picromerus,bidens,895
2059,Insecta,Hemiptera,Pentatomidae,Piezodorus,lituratus,1272
2060,Insecta,Hemiptera,Pentatomidae,Proxys,punctulatus,1001
2061,Insecta,Hemiptera,Pentatomidae,Rhaphigaster,nebulosa,4893
2062,Insecta,Hemiptera,Pentatomidae,Stiretrus,anchorago,882
2063,Insecta,Hemiptera,Pentatomidae,Thyanta,custator,651
2064,Insecta,Odonata,Petaluridae,Tachopteryx,thoreyi,723
2065,Insecta,Phasmida,Phasmatidae,Clitarchus,hookeri,882
2066,Insecta,Hemiptera,Phylloxeridae,Daktulosphaira,vitifoliae,1561
2067,Insecta,Lepidoptera,Pieridae,Abaeis,nicippe,7756
2068,Insecta,Lepidoptera,Pieridae,Anteos,maerula,800
2069,Insecta,Lepidoptera,Pieridae,Anteos,clorinde,783
2070,Insecta,Lepidoptera,Pieridae,Anthocharis,cardamines,5430
2071,Insecta,Lepidoptera,Pieridae,Anthocharis,sara,1860
2072,Insecta,Lepidoptera,Pieridae,Anthocharis,midea,1085
2073,Insecta,Lepidoptera,Pieridae,Aporia,crataegi,3395
2074,Insecta,Lepidoptera,Pieridae,Appias,lyncida,513
2075,Insecta,Lepidoptera,Pieridae,Appias,libythea,974
2076,Insecta,Lepidoptera,Pieridae,Ascia,monuste,3579
2077,Insecta,Lepidoptera,Pieridae,Belenois,aurota,816
2078,Insecta,Lepidoptera,Pieridae,Belenois,creona,47
2079,Insecta,Lepidoptera,Pieridae,Belenois,java,2058
2080,Insecta,Lepidoptera,Pieridae,Catasticta,nimbice,702
2081,Insecta,Lepidoptera,Pieridae,Catopsilia,pyranthe,1220
2082,Insecta,Lepidoptera,Pieridae,Catopsilia,florella,846
2083,Insecta,Lepidoptera,Pieridae,Catopsilia,pomona,3554
2084,Insecta,Lepidoptera,Pieridae,Cepora,nerissa,963
2085,Insecta,Lepidoptera,Pieridae,Colias,eurytheme,12236
2086,Insecta,Lepidoptera,Pieridae,Colias,croceus,3662
2087,Insecta,Lepidoptera,Pieridae,Colias,philodice,5933
2088,Insecta,Lepidoptera,Pieridae,Colias,interior,412
2089,Insecta,Lepidoptera,Pieridae,Delias,hyparete,618
2090,Insecta,Lepidoptera,Pieridae,Delias,eucharis,517
2091,Insecta,Lepidoptera,Pieridae,Delias,pasithoe,1604
2092,Insecta,Lepidoptera,Pieridae,Euchloe,ausonides,540
2093,Insecta,Lepidoptera,Pieridae,Eurema,mexicana,224
2094,Insecta,Lepidoptera,Pieridae,Eurema,brigitta,334
2095,Insecta,Lepidoptera,Pieridae,Eurema,hecabe,2512
2096,Insecta,Lepidoptera,Pieridae,Eurema,blanda,1000
2097,Insecta,Lepidoptera,Pieridae,Eurema,daira,1896
2098,Insecta,Lepidoptera,Pieridae,Ganyra,josephina,64
2099,Insecta,Lepidoptera,Pieridae,Glutophrissa,drusilla,256
2100,Insecta,Lepidoptera,Pieridae,Gonepteryx,cleopatra,1028
2101,Insecta,Lepidoptera,Pieridae,Gonepteryx,rhamni,8152
2102,Insecta,Lepidoptera,Pieridae,Hebomoia,glaucippe,650
2103,Insecta,Lepidoptera,Pieridae,Ixias,pyrene,552
2104,Insecta,Lepidoptera,Pieridae,Kricogonia,lyside,1288
2105,Insecta,Lepidoptera,Pieridae,Leptophobia,aripa,1278
2106,Insecta,Lepidoptera,Pieridae,Leptosia,nina,1184
2107,Insecta,Lepidoptera,Pieridae,Mylothris,agathina,132
2108,Insecta,Lepidoptera,Pieridae,Nathalis,iole,6921
2109,Insecta,Lepidoptera,Pieridae,Neophasia,menapia,941
2110,Insecta,Lepidoptera,Pieridae,Pareronia,hippia,540
2111,Insecta,Lepidoptera,Pieridae,Phoebis,sennae,9949
2112,Insecta,Lepidoptera,Pieridae,Phoebis,agarithe,2417
2113,Insecta,Lepidoptera,Pieridae,Phoebis,philea,1149
2114,Insecta,Lepidoptera,Pieridae,Pieris,marginalis,1848
2115,Insecta,Lepidoptera,Pieridae,Pieris,oleracea,846
2116,Insecta,Lepidoptera,Pieridae,Pieris,canidia,1038
2117,Insecta,Lepidoptera,Pieridae,Pieris,virginiensis,371
2118,Insecta,Lepidoptera,Pieridae,Pieris,rapae,51732
2119,Insecta,Lepidoptera,Pieridae,Pieris,brassicae,8383
2120,Insecta,Lepidoptera,Pieridae,Pieris,napi,10224
2121,Insecta,Lepidoptera,Pieridae,Pontia,daplidice,802
2122,Insecta,Lepidoptera,Pieridae,Pontia,edusa,1672
2123,Insecta,Lepidoptera,Pieridae,Pontia,occidentalis,672
2124,Insecta,Lepidoptera,Pieridae,Pontia,protodice,8017
2125,Insecta,Lepidoptera,Pieridae,Pyrisitia,nise,332
2126,Insecta,Lepidoptera,Pieridae,Pyrisitia,proterpia,1144
2127,Insecta,Lepidoptera,Pieridae,Pyrisitia,lisa,5440
2128,Insecta,Lepidoptera,Pieridae,Zerene,cesonia,3048
2129,Insecta,Hemiptera,Plataspidae,Megacopta,cribraria,2023
2130,Insecta,Odonata,Platycnemididae,Copera,marginipes,1248
2131,Insecta,Odonata,Platycnemididae,Nososticta,solida,772
2132,Insecta,Odonata,Platycnemididae,Platycnemis,pennipes,5860
2133,Insecta,Lepidoptera,Plutellidae,Plutella,xylostella,5567
2134,Insecta,Phasmida,Pseudophasmatidae,Anisomorpha,buprestoides,1343
2135,Insecta,Psocodea,Psocidae,Cerastipsocus,venosus,1816
2136,Insecta,Lepidoptera,Psychidae,Psyche,casta,860
2137,Insecta,Lepidoptera,Psychidae,Thyridopteryx,ephemeraeformis,1729
2138,Insecta,Diptera,Psychodidae,Clogmia,albipunctata,5770
2139,Insecta,Lepidoptera,Pterophoridae,Emmelina,monodactyla,2623
2140,Insecta,Lepidoptera,Pterophoridae,Hellinsia,homodactylus,335
2141,Insecta,Lepidoptera,Pterophoridae,Pterophorus,pentadactyla,1136
2142,Insecta,Lepidoptera,Pterophoridae,Sphenarches,anisodactylus,504
2143,Insecta,Diptera,Ptychopteridae,Bittacomorpha,clavipes,1111
2144,Insecta,Lepidoptera,Pyralidae,Aglossa,pinguinalis,702
2145,Insecta,Lepidoptera,Pyralidae,Aphomia,sociella,2268
2146,Insecta,Lepidoptera,Pyralidae,Arta,olivalis,484
2147,Insecta,Lepidoptera,Pyralidae,Arta,statalis,629
2148,Insecta,Lepidoptera,Pyralidae,Clydonopteron,sacculana,400
2149,Insecta,Lepidoptera,Pyralidae,Endotricha,mesenterialis,865
2150,Insecta,Lepidoptera,Pyralidae,Endotricha,pyrosalis,430
2151,Insecta,Lepidoptera,Pyralidae,Endotricha,flammealis,1777
2152,Insecta,Lepidoptera,Pyralidae,Epipaschia,superatalis,523
2153,Insecta,Lepidoptera,Pyralidae,Eulogia,ochrifrontella,615
2154,Insecta,Lepidoptera,Pyralidae,Galasa,nigrinodis,1565
2155,Insecta,Lepidoptera,Pyralidae,Galleria,mellonella,722
2156,Insecta,Lepidoptera,Pyralidae,Hypsopygia,binodulalis,422
2157,Insecta,Lepidoptera,Pyralidae,Hypsopygia,olinalis,2342
2158,Insecta,Lepidoptera,Pyralidae,Hypsopygia,costalis,1364
2159,Insecta,Lepidoptera,Pyralidae,Moodna,ostrinella,388
2160,Insecta,Lepidoptera,Pyralidae,Oncocera,semirubella,947
2161,Insecta,Lepidoptera,Pyralidae,Plodia,interpunctella,2766
2162,Insecta,Lepidoptera,Pyralidae,Pococera,asperatella,393
2163,Insecta,Lepidoptera,Pyralidae,Pyralis,farinalis,3673
2164,Insecta,Lepidoptera,Pyralidae,Spectrotrota,fimbrialis,588
2165,Insecta,Lepidoptera,Pyralidae,Synaphe,punctalis,1116
2166,Insecta,Lepidoptera,Pyralidae,Tosale,oviplagalis,719
2167,Insecta,Orthoptera,Pyrgomorphidae,Dictyophorus,spumans,895
2168,Insecta,Orthoptera,Pyrgomorphidae,Zonocerus,elegans,427
2169,Insecta,Coleoptera,Pyrochroidae,Pyrochroa,coccinea,190
2170,Insecta,Coleoptera,Pyrochroidae,Pyrochroa,serraticornis,2360
2171,Insecta,Hemiptera,Pyrrhocoridae,Dindymus,versicolor,948
2172,Insecta,Hemiptera,Pyrrhocoridae,Dysdercus,cingulatus,618
2173,Insecta,Hemiptera,Pyrrhocoridae,Pyrrhocoris,apterus,12612
2174,Insecta,Hemiptera,Pyrrhocoridae,Scantius,aegyptius,1157
2175,Insecta,Hemiptera,Reduviidae,Apiomerus,spissipes,1229
2176,Insecta,Hemiptera,Reduviidae,Apiomerus,californicus,773
2177,Insecta,Hemiptera,Reduviidae,Arilus,cristatus,14660
2178,Insecta,Hemiptera,Reduviidae,Melanolestes,picipes,872
2179,Insecta,Hemiptera,Reduviidae,Phymata,americana,1219
2180,Insecta,Hemiptera,Reduviidae,Pselliopus,barberi,1220
2181,Insecta,Hemiptera,Reduviidae,Rasahus,hamatus,548
2182,Insecta,Hemiptera,Reduviidae,Reduvius,personatus,1704
2183,Insecta,Hemiptera,Reduviidae,Repipta,taurus,474
2184,Insecta,Hemiptera,Reduviidae,Zelus,longipes,5345
2185,Insecta,Hemiptera,Reduviidae,Zelus,renardii,4367
2186,Insecta,Hemiptera,Reduviidae,Zelus,luridus,7646
2187,Insecta,Hemiptera,Reduviidae,Zelus,tetracanthus,820
2188,Insecta,Diptera,Rhagionidae,Chrysopilus,thoracicus,2761
2189,Insecta,Orthoptera,Rhaphidophoridae,Tachycines,asynamorus,1112
2190,Insecta,Hemiptera,Rhopalidae,Boisea,trivittata,7385
2191,Insecta,Hemiptera,Rhopalidae,Boisea,rubrolineata,2044
2192,Insecta,Hemiptera,Rhopalidae,Corizus,hyoscyami,2672
2193,Insecta,Hemiptera,Rhopalidae,Jadera,haematoloma,4645
2194,Insecta,Hemiptera,Rhyparochromidae,Myodocha,serripes,2536
2195,Insecta,Hemiptera,Rhyparochromidae,Rhyparochromus,vulgaris,1572
2196,Insecta,Hemiptera,Ricaniidae,Scolypopa,australis,1232
2197,Insecta,Lepidoptera,Riodinidae,Abisara,echerius,628
2198,Insecta,Lepidoptera,Riodinidae,Apodemia,virgulti,1993
2199,Insecta,Lepidoptera,Riodinidae,Calephelis,virginiensis,430
2200,Insecta,Lepidoptera,Riodinidae,Calephelis,nemesis,1361
2201,Insecta,Lepidoptera,Riodinidae,Caria,ino,509
2202,Insecta,Lepidoptera,Riodinidae,Emesis,emesia,173
2203,Insecta,Lepidoptera,Riodinidae,Hamearis,lucina,664
2204,Insecta,Lepidoptera,Riodinidae,Melanis,pixe,660
2205,Insecta,Lepidoptera,Riodinidae,Melanis,cephise,400
2206,Insecta,Lepidoptera,Riodinidae,Rhetus,arcius,383
2207,Insecta,Lepidoptera,Riodinidae,Zemeros,flegyas,1086
2208,Insecta,Orthoptera,Romaleidae,Brachystola,magna,1568
2209,Insecta,Orthoptera,Romaleidae,Romalea,microptera,5822
2210,Insecta,Orthoptera,Romaleidae,Taeniopoda,eques,707
2211,Insecta,Orthoptera,Romaleidae,Tropidacris,collaris,850
2212,Insecta,Orthoptera,Romaleidae,Tropidacris,cristata,1126
2213,Insecta,Lepidoptera,Saturniidae,Actias,luna,12384
2214,Insecta,Lepidoptera,Saturniidae,Anisota,senatoria,756
2215,Insecta,Lepidoptera,Saturniidae,Anisota,virginiensis,1044
2216,Insecta,Lepidoptera,Saturniidae,Anisota,stigma,544
2217,Insecta,Lepidoptera,Saturniidae,Antheraea,polyphemus,13532
2218,Insecta,Lepidoptera,Saturniidae,Automeris,io,6432
2219,Insecta,Lepidoptera,Saturniidae,Callosamia,promethea,2057
2220,Insecta,Lepidoptera,Saturniidae,Callosamia,angulifera,1268
2221,Insecta,Lepidoptera,Saturniidae,Citheronia,regalis,1324
2222,Insecta,Lepidoptera,Saturniidae,Coloradia,pandora,664
2223,Insecta,Lepidoptera,Saturniidae,Dryocampa,rubicunda,5902
2224,Insecta,Lepidoptera,Saturniidae,Eacles,imperialis,6112
2225,Insecta,Lepidoptera,Saturniidae,Hemileuca,maia,814
2226,Insecta,Lepidoptera,Saturniidae,Hemileuca,eglanterina,824
2227,Insecta,Lepidoptera,Saturniidae,Hyalophora,euryalus,1418
2228,Insecta,Lepidoptera,Saturniidae,Hyalophora,columbia,316
2229,Insecta,Lepidoptera,Saturniidae,Hyalophora,cecropia,4340
2230,Insecta,Lepidoptera,Saturniidae,Opodiphthera,eucalypti,810
2231,Insecta,Lepidoptera,Saturniidae,Saturnia,pyri,1039
2232,Insecta,Lepidoptera,Saturniidae,Saturnia,pavonia,831
2233,Insecta,Coleoptera,Scarabaeidae,Amphimallon,solstitiale,1536
2234,Insecta,Coleoptera,Scarabaeidae,Callistethus,marginatus,829
2235,Insecta,Coleoptera,Scarabaeidae,Cetonia,aurata,7311
2236,Insecta,Coleoptera,Scarabaeidae,Cotinis,nitida,6977
2237,Insecta,Coleoptera,Scarabaeidae,Cotinis,mutabilis,4646
2238,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,gazella,1069
2239,Insecta,Coleoptera,Scarabaeidae,Dynastes,tityus,2100
2240,Insecta,Coleoptera,Scarabaeidae,Euphoria,kernii,1688
2241,Insecta,Coleoptera,Scarabaeidae,Euphoria,sepulcralis,2517
2242,Insecta,Coleoptera,Scarabaeidae,Euphoria,inda,1364
2243,Insecta,Coleoptera,Scarabaeidae,Euphoria,basalis,1303
2244,Insecta,Coleoptera,Scarabaeidae,Exomala,orientalis,4956
2245,Insecta,Coleoptera,Scarabaeidae,Macrodactylus,subspinosus,517
2246,Insecta,Coleoptera,Scarabaeidae,Melolontha,melolontha,2360
2247,Insecta,Coleoptera,Scarabaeidae,Oryctes,nasicornis,2814
2248,Insecta,Coleoptera,Scarabaeidae,Osmoderma,scabra,912
2249,Insecta,Coleoptera,Scarabaeidae,Oxythyrea,funesta,8464
2250,Insecta,Coleoptera,Scarabaeidae,Pelidnota,punctata,4778
2251,Insecta,Coleoptera,Scarabaeidae,Phanaeus,vindex,1536
2252,Insecta,Coleoptera,Scarabaeidae,Phyllopertha,horticola,2771
2253,Insecta,Coleoptera,Scarabaeidae,Polyphylla,decemlineata,1989
2254,Insecta,Coleoptera,Scarabaeidae,Popillia,japonica,18896
2255,Insecta,Coleoptera,Scarabaeidae,Protaetia,cuprea,891
2256,Insecta,Coleoptera,Scarabaeidae,Strategus,aloeus,1092
2257,Insecta,Coleoptera,Scarabaeidae,Trichiotinus,assimilis,659
2258,Insecta,Coleoptera,Scarabaeidae,Trichiotinus,texanus,772
2259,Insecta,Coleoptera,Scarabaeidae,Trichius,fasciatus,1892
2260,Insecta,Coleoptera,Scarabaeidae,Trigonopeltastes,delta,1211
2261,Insecta,Coleoptera,Scarabaeidae,Trypoxylus,dichotomus,492
2262,Insecta,Coleoptera,Scarabaeidae,Valgus,hemipterus,1970
2263,Insecta,Diptera,Scathophagidae,Scathophaga,stercoraria,2453
2264,Insecta,Hymenoptera,Scoliidae,Megascolia,maculata,155
2265,Insecta,Hymenoptera,Scoliidae,Scolia,hirta,1306
2266,Insecta,Hymenoptera,Scoliidae,Scolia,nobilitata,1714
2267,Insecta,Hymenoptera,Scoliidae,Scolia,bicincta,1866
2268,Insecta,Hymenoptera,Scoliidae,Scolia,dubia,2896
2269,Insecta,Hemiptera,Scutelleridae,Cantao,ocellatus,693
2270,Insecta,Hemiptera,Scutelleridae,Poecilocoris,lewisi,440
2271,Insecta,Hemiptera,Scutelleridae,Tectocoris,diophthalmus,992
2272,Insecta,Lepidoptera,Scythrididae,Scythris,trivinctella,547
2273,Insecta,Lepidoptera,Sesiidae,Melittia,cucurbitae,1436
2274,Insecta,Lepidoptera,Sesiidae,Synanthedon,acerni,711
2275,Insecta,Coleoptera,Silphidae,Necrodes,surinamensis,530
2276,Insecta,Coleoptera,Silphidae,Necrophila,americana,4271
2277,Insecta,Coleoptera,Silphidae,Nicrophorus,vespilloides,1128
2278,Insecta,Coleoptera,Silphidae,Nicrophorus,tomentosus,1183
2279,Insecta,Coleoptera,Silphidae,Nicrophorus,orbicollis,1204
2280,Insecta,Coleoptera,Silphidae,Oiceoptoma,thoracicum,1292
2281,Insecta,Coleoptera,Silphidae,Phosphuga,atrata,1662
2282,Insecta,Hymenoptera,Siricidae,Tremex,columba,1836
2283,Insecta,Hymenoptera,Sphecidae,Ammophila,procera,784
2284,Insecta,Hymenoptera,Sphecidae,Chalybion,californicum,2811
2285,Insecta,Hymenoptera,Sphecidae,Chlorion,aerarium,1140
2286,Insecta,Hymenoptera,Sphecidae,Eremnophila,aureonotata,4140
2287,Insecta,Hymenoptera,Sphecidae,Isodontia,mexicana,1733
2288,Insecta,Hymenoptera,Sphecidae,Sceliphron,caementarium,8552
2289,Insecta,Hymenoptera,Sphecidae,Sphex,ichneumoneus,9281
2290,Insecta,Hymenoptera,Sphecidae,Sphex,nudus,1048
2291,Insecta,Hymenoptera,Sphecidae,Sphex,pensylvanicus,4284
2292,Insecta,Lepidoptera,Sphingidae,Acherontia,atropos,1224
2293,Insecta,Lepidoptera,Sphingidae,Agrius,cingulata,1593
2294,Insecta,Lepidoptera,Sphingidae,Agrius,convolvuli,3865
2295,Insecta,Lepidoptera,Sphingidae,Amorpha,juglandis,2938
2296,Insecta,Lepidoptera,Sphingidae,Amphion,floridensis,2056
2297,Insecta,Lepidoptera,Sphingidae,Ceratomia,amyntor,922
2298,Insecta,Lepidoptera,Sphingidae,Ceratomia,catalpae,1595
2299,Insecta,Lepidoptera,Sphingidae,Ceratomia,undulosa,3780
2300,Insecta,Lepidoptera,Sphingidae,Daphnis,nerii,1410
2301,Insecta,Lepidoptera,Sphingidae,Darapsa,choerilus,818
2302,Insecta,Lepidoptera,Sphingidae,Darapsa,myron,3605
2303,Insecta,Lepidoptera,Sphingidae,Deidamia,inscriptum,1249
2304,Insecta,Lepidoptera,Sphingidae,Deilephila,porcellus,974
2305,Insecta,Lepidoptera,Sphingidae,Deilephila,elpenor,3413
2306,Insecta,Lepidoptera,Sphingidae,Dolba,hyloeus,953
2307,Insecta,Lepidoptera,Sphingidae,Enyo,lugubris,1827
2308,Insecta,Lepidoptera,Sphingidae,Erinnyis,ello,1374
2309,Insecta,Lepidoptera,Sphingidae,Erinnyis,obscura,736
2310,Insecta,Lepidoptera,Sphingidae,Eumorpha,fasciatus,1677
2311,Insecta,Lepidoptera,Sphingidae,Eumorpha,satellitia,381
2312,Insecta,Lepidoptera,Sphingidae,Eumorpha,vitis,1392
2313,Insecta,Lepidoptera,Sphingidae,Eumorpha,pandorus,2464
2314,Insecta,Lepidoptera,Sphingidae,Eumorpha,achemon,999
2315,Insecta,Lepidoptera,Sphingidae,Hemaris,fuciformis,845
2316,Insecta,Lepidoptera,Sphingidae,Hemaris,thysbe,7527
2317,Insecta,Lepidoptera,Sphingidae,Hemaris,diffinis,8507
2318,Insecta,Lepidoptera,Sphingidae,Hippotion,scrofa,824
2319,Insecta,Lepidoptera,Sphingidae,Hippotion,celerio,1134
2320,Insecta,Lepidoptera,Sphingidae,Hyles,euphorbiae,2011
2321,Insecta,Lepidoptera,Sphingidae,Hyles,gallii,3522
2322,Insecta,Lepidoptera,Sphingidae,Hyles,lineata,13185
2323,Insecta,Lepidoptera,Sphingidae,Laothoe,populi,1703
2324,Insecta,Lepidoptera,Sphingidae,Lapara,bombycoides,940
2325,Insecta,Lepidoptera,Sphingidae,Macroglossum,stellatarum,5599
2326,Insecta,Lepidoptera,Sphingidae,Manduca,quinquemaculata,240
2327,Insecta,Lepidoptera,Sphingidae,Manduca,sexta,8384
2328,Insecta,Lepidoptera,Sphingidae,Manduca,rustica,2224
2329,Insecta,Lepidoptera,Sphingidae,Mimas,tiliae,1932
2330,Insecta,Lepidoptera,Sphingidae,Pachylia,ficus,793
2331,Insecta,Lepidoptera,Sphingidae,Pachysphinx,modesta,1914
2332,Insecta,Lepidoptera,Sphingidae,Paonias,myops,2214
2333,Insecta,Lepidoptera,Sphingidae,Paonias,excaecata,3734
2334,Insecta,Lepidoptera,Sphingidae,Pseudosphinx,tetrio,1386
2335,Insecta,Lepidoptera,Sphingidae,Smerinthus,ophthalmica,750
2336,Insecta,Lepidoptera,Sphingidae,Smerinthus,ocellata,898
2337,Insecta,Lepidoptera,Sphingidae,Smerinthus,cerisyi,1088
2338,Insecta,Lepidoptera,Sphingidae,Smerinthus,jamaicensis,1372
2339,Insecta,Lepidoptera,Sphingidae,Sphecodina,abbottii,870
2340,Insecta,Lepidoptera,Sphingidae,Sphinx,kalmiae,1540
2341,Insecta,Lepidoptera,Sphingidae,Sphinx,poecila,686
2342,Insecta,Lepidoptera,Sphingidae,Sphinx,pinastri,1413
2343,Insecta,Lepidoptera,Sphingidae,Sphinx,ligustri,1302
2344,Insecta,Lepidoptera,Sphingidae,Sphinx,chersis,660
2345,Insecta,Lepidoptera,Sphingidae,Theretra,nessus,476
2346,Insecta,Lepidoptera,Sphingidae,Xylophanes,tersa,3533
